property_type,bedRoom,bathroom,balcony,agePossession,sector,built_up_area,servant room,store room,furnishing_type,area_room_ratio,luxury_category,floor_category,price
0.0,2.0,2,3.0,3.0,9.0,1365.0,0,0,2,896.0,2.0,1.0,1.05
0.0,3.0,3,3.0,3.0,8.0,2338.0,1,1,0,866.0,2.0,1.0,2.6
1.0,7.0,7,3.0,0.0,54.0,2340.0,0,0,2,334.2857142857143,1.0,1.0,4.75
0.0,3.0,3,4.0,3.0,100.0,713.0,0,0,0,214.0,2.0,2.0,0.39
0.0,3.0,3,3.0,3.0,77.0,1925.0,0,0,0,641.6666666666666,2.0,2.0,1.8
0.0,5.0,6,4.0,4.0,12.0,3787.0,0,0,2,819.0,2.0,2.0,6.3
0.0,3.0,2,3.0,3.0,72.0,1700.0,1,0,2,612.3333333333334,0.0,2.0,2.4
0.0,3.0,4,4.0,3.0,88.0,2300.0,1,1,2,886.6666666666666,2.0,2.0,2.25
0.0,3.0,3,4.0,1.0,94.0,1582.0,0,0,0,527.3333333333334,2.0,2.0,2.65
0.0,3.0,3,4.0,3.0,6.0,2070.0,1,0,0,766.6666666666666,1.0,2.0,0.85
0.0,3.0,4,3.0,3.0,44.0,1656.0,1,0,0,605.0,1.0,2.0,0.98
0.0,3.0,3,2.0,1.0,96.0,1423.0,0,0,0,474.3333333333333,1.0,2.0,1.2
1.0,2.0,2,1.0,0.0,11.0,450.0,0,0,0,225.0,1.0,1.0,0.37
1.0,3.0,2,1.0,2.0,66.0,612.0,0,0,0,204.0,1.0,1.0,0.66
1.0,7.0,7,3.0,0.0,54.0,2340.0,0,0,2,334.2857142857143,1.0,1.0,5.0
1.0,6.0,4,4.0,2.0,51.0,2475.0,1,1,2,412.5,2.0,2.0,7.35
0.0,2.0,2,3.0,1.0,71.0,1456.0,0,0,0,657.0,2.0,0.0,1.8
0.0,1.0,1,1.0,3.0,102.0,407.0,0,0,0,366.0,2.0,2.0,0.2
0.0,3.0,3,3.0,3.0,71.0,1485.0,1,0,2,550.0,0.0,1.0,2.35
0.0,3.0,4,2.0,3.0,72.0,1800.0,1,0,2,566.6666666666666,0.0,0.0,2.1
0.0,3.0,3,4.0,3.0,9.0,1556.0,0,0,0,596.6666666666666,2.0,0.0,1.34
0.0,2.0,2,1.0,0.0,84.0,1239.0,0,0,0,619.5,1.0,2.0,0.75
0.0,4.0,4,4.0,0.0,88.0,2478.0,1,0,0,688.25,1.0,0.0,3.25
1.0,5.0,5,4.0,0.0,57.0,3240.0,0,0,0,648.0,1.0,1.0,11.29
0.0,3.0,3,3.0,3.0,8.0,1667.0,0,0,0,617.3333333333334,1.0,2.0,2.0
1.0,2.0,4,0.0,2.0,21.0,675.0,0,0,0,337.5,1.0,1.0,0.9
0.0,4.0,5,3.0,2.0,32.0,6300.0,0,0,0,1575.0,1.0,2.0,14.0
0.0,2.0,3,2.0,3.0,98.0,1350.0,0,0,0,675.0,2.0,1.0,0.8
0.0,2.0,2,3.0,3.0,92.0,1660.0,0,0,0,839.0,1.0,0.0,1.2
1.0,4.0,4,3.0,0.0,34.0,1800.0,1,0,0,450.0,2.0,1.0,5.5
0.0,2.0,3,3.0,4.0,96.0,1494.0,0,0,0,830.0,2.0,2.0,0.8
0.0,3.0,3,2.0,0.0,78.0,1958.0,0,0,2,587.3333333333334,2.0,1.0,1.4
0.0,4.0,4,4.0,0.0,50.0,2722.0,1,0,0,612.5,1.0,2.0,2.5
0.0,2.0,2,4.0,1.0,74.0,1180.0,0,0,2,590.0,1.0,0.0,0.8
0.0,3.0,2,2.0,3.0,20.0,1420.0,0,0,0,526.3333333333334,1.0,2.0,1.65
0.0,3.0,5,2.0,3.0,19.0,3000.0,1,0,0,1254.3333333333333,2.0,0.0,4.25
1.0,1.0,5,4.0,1.0,8.0,600.0,0,0,0,600.0,1.0,2.0,0.85
0.0,3.0,3,3.0,3.0,71.0,1833.0,1,0,0,550.0,1.0,1.0,2.24
0.0,1.0,1,1.0,2.0,36.0,990.0,0,0,2,1100.0,2.0,1.0,1.0
0.0,5.0,5,2.0,3.0,17.0,3500.0,1,0,0,776.0,0.0,2.0,4.1
1.0,10.0,6,4.0,2.0,2.0,3500.0,0,0,0,350.0,1.0,2.0,1.35
0.0,2.0,2,2.0,0.0,77.0,1409.0,0,0,0,834.5,2.0,0.0,1.6
0.0,2.0,2,1.0,3.0,105.0,538.0,0,0,0,241.0,1.0,2.0,0.27
0.0,3.0,3,3.0,1.0,91.0,1845.0,1,0,0,666.6666666666666,2.0,1.0,1.5
0.0,2.0,2,2.0,3.0,8.0,739.0,0,0,0,295.0,0.0,2.0,0.97
0.0,2.0,2,2.0,4.0,71.0,1134.0,0,0,0,630.0,1.0,0.0,1.99
0.0,3.0,3,1.0,3.0,75.0,1384.0,0,0,2,513.0,2.0,0.0,1.3
1.0,5.0,5,2.0,2.0,26.0,1728.0,0,1,2,345.6,1.0,1.0,3.05
0.0,3.0,3,1.0,3.0,75.0,1384.0,0,0,0,512.6666666666666,0.0,0.0,1.38
1.0,1.0,1,0.0,2.0,24.0,2250.0,0,0,0,2250.0,1.0,1.0,4.6
0.0,4.0,4,4.0,3.0,98.0,1994.0,0,0,0,553.5,2.0,0.0,1.78
0.0,3.0,3,2.0,4.0,68.0,1778.0,0,0,0,543.3333333333334,1.0,1.0,2.2
0.0,2.0,2,4.0,3.0,44.0,1175.0,0,1,2,515.0,2.0,0.0,0.95
1.0,2.0,2,2.0,0.0,39.0,1426.0,0,0,0,713.0,1.0,1.0,4.6
1.0,9.0,9,4.0,0.0,49.0,5000.0,1,1,2,360.0,2.0,2.0,9.25
0.0,2.0,2,3.0,4.0,71.0,1135.0,0,0,0,633.5,2.0,2.0,1.9
0.0,4.0,6,4.0,3.0,12.0,1535.0,1,0,0,350.75,0.0,2.0,1.4
0.0,3.0,4,2.0,0.0,87.0,1854.0,0,1,0,754.0,2.0,2.0,1.4
0.0,3.0,2,2.0,4.0,70.0,630.0,0,0,0,189.0,1.0,1.0,0.42
1.0,4.0,4,2.0,3.0,54.0,2340.0,1,0,2,585.0,1.0,1.0,5.5
0.0,3.0,3,4.0,3.0,8.0,1460.0,0,0,0,376.0,1.0,1.0,1.75
0.0,2.0,2,4.0,1.0,13.0,1230.0,0,0,0,683.0,2.0,0.0,0.9
0.0,2.0,2,2.0,3.0,83.0,1180.0,0,0,2,671.0,0.0,2.0,0.75
0.0,3.0,3,2.0,0.0,90.0,1500.0,0,0,2,578.3333333333334,2.0,0.0,1.12
1.0,2.0,4,3.0,3.0,17.0,1341.0,0,0,2,670.5,1.0,2.0,2.0
0.0,3.0,4,4.0,1.0,77.0,1913.0,1,0,0,708.3333333333334,2.0,0.0,1.65
0.0,4.0,4,3.0,0.0,49.0,2900.0,0,0,0,725.0,1.0,1.0,3.4
0.0,3.0,3,4.0,3.0,9.0,1667.0,0,0,0,516.6666666666666,0.0,2.0,1.33
0.0,3.0,2,1.0,1.0,93.0,1878.0,0,0,0,563.3333333333334,1.0,2.0,0.95
0.0,2.0,2,2.0,3.0,102.0,1228.0,0,0,2,682.0,2.0,2.0,0.56
1.0,3.0,3,3.0,2.0,53.0,275.0,0,0,2,825.0,1.0,1.0,1.15
0.0,2.0,2,2.0,3.0,81.0,1504.0,0,0,2,841.0,0.0,0.0,1.6
0.0,1.0,1,1.0,1.0,12.0,778.0,0,0,0,700.0,2.0,0.0,0.46
1.0,4.0,4,4.0,2.0,62.0,1449.0,0,0,2,362.25,1.0,1.0,3.55
0.0,3.0,3,3.0,1.0,20.0,2098.0,1,0,0,619.6666666666666,0.0,2.0,2.33
0.0,2.0,2,2.0,1.0,96.0,993.0,0,0,0,551.5,2.0,2.0,0.9
0.0,3.0,3,3.0,0.0,100.0,1297.0,0,0,0,480.3333333333333,2.0,1.0,0.65
0.0,4.0,4,3.0,3.0,98.0,2861.0,0,0,0,643.75,0.0,2.0,1.25
1.0,2.0,2,2.0,0.0,63.0,1449.0,0,0,0,724.5,1.0,1.0,2.95
0.0,4.0,4,4.0,3.0,93.0,2121.0,1,0,0,589.0,2.0,0.0,1.4
0.0,3.0,3,3.0,3.0,15.0,2291.0,1,0,0,848.3333333333334,2.0,2.0,1.6
1.0,2.0,1,0.0,2.0,56.0,500.0,0,0,0,250.0,1.0,1.0,0.4
0.0,4.0,4,4.0,3.0,71.0,1975.0,1,0,2,493.75,0.0,2.0,2.9
0.0,2.0,2,4.0,3.0,81.0,1200.0,0,0,0,700.0,2.0,0.0,1.54
0.0,3.0,3,2.0,3.0,90.0,1350.0,1,1,2,660.0,0.0,2.0,1.15
0.0,2.0,2,2.0,1.0,105.0,501.0,0,0,0,276.5,2.0,0.0,0.32
0.0,1.0,2,2.0,1.0,10.0,335.0,0,0,0,301.0,2.0,1.0,0.22
1.0,2.0,4,4.0,0.0,16.0,900.0,0,0,0,450.0,1.0,2.0,0.9
0.0,3.0,2,2.0,3.0,13.0,717.0,0,0,0,215.0,1.0,2.0,0.52
0.0,4.0,4,4.0,3.0,14.0,2500.0,1,0,2,694.75,0.0,2.0,2.0
0.0,3.0,3,3.0,0.0,79.0,2295.0,1,0,0,995.6666666666666,1.0,2.0,4.1
0.0,2.0,2,3.0,3.0,77.0,1215.0,0,0,0,675.0,2.0,2.0,1.07
0.0,3.0,3,3.0,3.0,43.0,1990.0,0,0,0,663.3333333333334,2.0,2.0,1.1
0.0,2.0,3,2.0,3.0,19.0,2441.0,1,0,0,1220.5,2.0,2.0,2.8
0.0,3.0,3,3.0,3.0,73.0,2724.0,1,0,0,895.0,2.0,0.0,3.49
0.0,3.0,2,4.0,3.0,88.0,1348.0,0,0,0,553.3333333333334,2.0,0.0,1.15
0.0,3.0,3,3.0,1.0,20.0,1806.0,0,0,0,602.0,2.0,0.0,2.0
0.0,3.0,3,4.0,3.0,98.0,1568.0,0,0,0,585.0,2.0,0.0,1.2
0.0,3.0,3,2.0,3.0,75.0,1474.0,0,0,0,546.0,0.0,1.0,1.66
0.0,4.0,4,0.0,4.0,104.0,3225.0,0,0,0,806.25,1.0,2.0,3.2
1.0,3.0,8,2.0,3.0,52.0,1836.0,0,0,2,612.0,1.0,2.0,4.35
0.0,4.0,4,4.0,4.0,20.0,2886.0,1,0,1,649.25,2.0,0.0,2.75
0.0,1.0,1,1.0,2.0,63.0,473.0,0,0,0,488.0,1.0,1.0,0.52
1.0,6.0,6,4.0,2.0,24.0,3150.0,0,0,0,525.0,1.0,2.0,6.4
0.0,3.0,3,4.0,1.0,70.0,2034.0,0,0,2,678.0,1.0,2.0,3.35
0.0,2.0,2,4.0,3.0,91.0,1023.0,0,1,0,600.0,0.0,2.0,0.73
0.0,4.0,4,3.0,3.0,100.0,2267.0,0,0,0,509.25,1.0,2.0,1.44
0.0,2.0,2,3.0,1.0,85.0,1747.0,0,0,0,783.5,2.0,2.0,1.41
0.0,2.0,2,3.0,3.0,43.0,1300.0,0,0,0,690.0,2.0,1.0,0.8
1.0,3.0,3,3.0,3.0,21.0,900.0,0,0,0,300.0,1.0,2.0,0.38
0.0,2.0,2,2.0,3.0,8.0,1094.0,0,0,0,633.0,2.0,1.0,1.25
1.0,4.0,5,4.0,3.0,15.0,5400.0,1,1,0,1350.0,0.0,2.0,5.7
1.0,2.0,1,1.0,0.0,11.0,624.0,0,1,0,293.5,1.0,1.0,0.47
0.0,3.0,3,2.0,3.0,81.0,1938.0,1,0,2,550.0,0.0,2.0,2.25
1.0,2.0,2,4.0,0.0,46.0,900.0,1,1,0,472.5,1.0,2.0,1.7
1.0,3.0,3,1.0,0.0,21.0,1872.0,0,0,0,624.0,1.0,2.0,3.71
0.0,2.0,2,2.0,1.0,74.0,1311.0,0,0,0,590.0,2.0,0.0,1.0
0.0,3.0,3,3.0,3.0,90.0,1500.0,1,0,2,633.3333333333334,0.0,2.0,1.76
0.0,3.0,4,4.0,3.0,88.0,1553.0,1,0,0,697.3333333333334,2.0,0.0,2.35
0.0,2.0,2,3.0,3.0,13.0,1277.0,0,0,0,767.0,1.0,1.0,1.15
1.0,5.0,4,2.0,2.0,55.0,3420.0,1,1,0,684.0,2.0,1.0,6.75
0.0,4.0,5,3.0,0.0,54.0,2167.0,0,0,2,487.5,1.0,1.0,2.5
0.0,2.0,2,0.0,3.0,9.0,750.0,0,0,0,375.0,1.0,2.0,0.5
0.0,3.0,3,3.0,1.0,96.0,1944.0,0,0,0,583.3333333333334,1.0,1.0,1.5
0.0,4.0,4,4.0,3.0,98.0,2214.0,0,0,0,553.75,0.0,0.0,1.65
0.0,2.0,2,2.0,1.0,16.0,658.0,0,0,0,360.0,2.0,2.0,0.35
0.0,3.0,3,4.0,1.0,10.0,2544.0,1,0,0,763.3333333333334,2.0,2.0,1.95
1.0,1.0,1,0.0,2.0,56.0,1000.0,0,0,0,1000.0,1.0,1.0,0.85
1.0,6.0,6,4.0,4.0,70.0,3132.0,0,1,0,522.0,1.0,2.0,8.5
0.0,2.0,1,1.0,3.0,75.0,584.0,0,0,0,263.0,1.0,0.0,0.6
0.0,3.0,4,4.0,3.0,88.0,1848.0,1,0,1,533.3333333333334,0.0,0.0,2.3
0.0,3.0,3,3.0,0.0,98.0,1433.0,1,0,0,400.0,2.0,0.0,1.25
0.0,3.0,2,3.0,3.0,75.0,1473.0,0,0,0,442.0,2.0,2.0,0.9
0.0,4.0,5,3.0,3.0,17.0,3060.0,1,0,0,850.0,0.0,2.0,3.6
0.0,3.0,3,4.0,3.0,81.0,1800.0,0,0,0,672.6666666666666,2.0,0.0,2.45
0.0,3.0,4,3.0,3.0,61.0,2329.0,1,0,1,776.3333333333334,0.0,0.0,5.75
0.0,2.0,2,1.0,3.0,91.0,530.0,0,1,1,237.0,2.0,2.0,0.36
0.0,4.0,3,2.0,1.0,100.0,1983.0,0,0,0,500.0,1.0,0.0,0.95
0.0,3.0,3,3.0,3.0,8.0,1300.0,1,0,0,550.0,1.0,2.0,1.4
0.0,2.0,2,2.0,1.0,73.0,630.0,0,0,0,350.0,1.0,0.0,0.6
0.0,2.0,2,2.0,1.0,105.0,472.0,0,0,0,262.0,2.0,1.0,0.32
1.0,5.0,8,3.0,3.0,80.0,9000.0,1,1,1,968.4,2.0,2.0,17.0
0.0,3.0,3,2.0,1.0,68.0,1394.0,0,0,0,516.3333333333334,2.0,2.0,2.24
1.0,9.0,9,4.0,2.0,21.0,9000.0,0,0,0,460.0,1.0,2.0,6.0
0.0,2.0,2,2.0,4.0,96.0,1441.0,0,0,0,648.5,1.0,2.0,0.8
0.0,3.0,4,3.0,3.0,72.0,2150.0,1,0,0,708.3333333333334,2.0,2.0,3.5
0.0,3.0,5,3.0,3.0,77.0,1523.0,1,0,0,388.3333333333333,2.0,2.0,1.66
0.0,2.0,2,2.0,0.0,88.0,1397.0,0,0,0,628.5,1.0,2.0,0.75
0.0,4.0,5,4.0,0.0,100.0,1707.0,1,0,0,474.25,1.0,2.0,0.95
1.0,4.0,4,0.0,2.0,4.0,3000.0,0,0,0,675.0,1.0,1.0,3.0
0.0,3.0,3,3.0,3.0,43.0,1711.0,0,0,0,603.6666666666666,2.0,2.0,1.45
0.0,3.0,2,1.0,3.0,11.0,1056.0,0,0,2,316.6666666666667,1.0,1.0,0.45
0.0,3.0,3,4.0,4.0,18.0,1615.0,0,0,0,538.3333333333334,1.0,2.0,2.35
0.0,4.0,4,3.0,0.0,78.0,1974.0,1,0,0,548.25,2.0,0.0,1.32
0.0,3.0,3,3.0,3.0,55.0,1830.0,0,0,0,677.6666666666666,1.0,0.0,2.23
0.0,4.0,3,2.0,1.0,100.0,1983.0,0,0,0,558.75,2.0,0.0,0.95
0.0,2.0,2,3.0,4.0,100.0,843.0,0,0,0,505.0,1.0,1.0,0.78
1.0,3.0,3,3.0,0.0,34.0,2430.0,0,0,0,810.0,1.0,1.0,6.75
0.0,2.0,2,2.0,3.0,71.0,1358.0,0,0,0,679.0,1.0,0.0,1.9
0.0,2.0,3,3.0,4.0,96.0,993.0,0,0,0,551.5,1.0,2.0,0.86
0.0,2.0,2,3.0,3.0,98.0,1050.0,0,0,0,478.5,2.0,2.0,0.65
0.0,2.0,2,2.0,3.0,90.0,1193.0,0,0,2,662.5,1.0,2.0,0.75
0.0,4.0,4,2.0,3.0,75.0,1809.0,0,0,0,503.0,2.0,1.0,1.68
1.0,4.0,4,0.0,0.0,61.0,2430.0,0,0,0,607.5,1.0,1.0,5.7
0.0,2.0,1,0.0,2.0,47.0,476.0,0,0,0,238.0,1.0,1.0,0.32
1.0,2.0,3,2.0,2.0,64.0,550.0,0,0,0,275.0,1.0,2.0,1.35
0.0,3.0,3,3.0,0.0,90.0,1489.0,0,0,0,502.6666666666667,1.0,1.0,0.95
0.0,3.0,3,4.0,3.0,98.0,1929.0,1,0,0,646.0,2.0,2.0,1.21
0.0,4.0,4,4.0,0.0,6.0,1956.0,0,0,1,439.75,1.0,2.0,2.01
0.0,3.0,4,2.0,4.0,100.0,1467.0,0,0,0,660.0,2.0,1.0,1.7
0.0,4.0,5,4.0,1.0,10.0,2582.0,1,0,0,581.0,2.0,1.0,1.75
0.0,5.0,5,3.0,3.0,17.0,3447.0,1,0,0,766.0,2.0,2.0,3.79
0.0,3.0,3,4.0,0.0,27.0,2944.0,1,0,0,883.3333333333334,1.0,2.0,1.2
0.0,3.0,4,3.0,3.0,44.0,1635.0,0,0,0,578.3333333333334,2.0,2.0,1.2
1.0,6.0,7,4.0,0.0,36.0,3240.0,1,1,0,540.0,2.0,2.0,9.0
1.0,8.0,6,4.0,0.0,28.0,3240.0,1,1,0,405.0,1.0,1.0,5.6
0.0,3.0,3,2.0,4.0,77.0,1449.0,0,0,0,538.0,1.0,1.0,1.13
0.0,2.0,2,2.0,3.0,88.0,1150.0,0,0,2,680.0,0.0,0.0,0.95
0.0,2.0,2,2.0,3.0,43.0,1269.0,0,0,0,705.0,2.0,1.0,1.17
0.0,3.0,4,2.0,2.0,21.0,2000.0,1,0,0,697.0,1.0,1.0,1.15
0.0,3.0,3,4.0,3.0,77.0,1332.0,0,0,0,491.0,2.0,1.0,0.97
0.0,3.0,4,4.0,3.0,8.0,1748.0,1,0,2,647.3333333333334,2.0,0.0,1.75
1.0,7.0,3,0.0,0.0,16.0,300.0,0,0,0,385.7142857142857,1.0,2.0,1.2
0.0,4.0,4,4.0,3.0,71.0,1975.0,1,0,0,493.75,2.0,1.0,3.0
0.0,2.0,2,3.0,1.0,74.0,935.0,0,0,0,610.0,1.0,2.0,1.25
1.0,5.0,5,3.0,0.0,57.0,3240.0,1,0,0,648.0,1.0,2.0,10.56
0.0,2.0,2,0.0,3.0,91.0,548.0,0,0,0,300.0,1.0,2.0,0.39
1.0,7.0,9,4.0,3.0,34.0,11111.0,1,1,2,1428.571428571429,2.0,2.0,18.25
1.0,3.0,2,2.0,2.0,17.0,120.0,0,0,0,379.0,1.0,1.0,1.0
0.0,3.0,4,4.0,3.0,13.0,2125.0,1,0,0,787.0,2.0,2.0,1.4
0.0,3.0,3,4.0,1.0,88.0,1919.0,1,0,1,710.6666666666666,0.0,2.0,2.25
0.0,2.0,2,0.0,3.0,102.0,990.0,0,0,0,495.0,1.0,2.0,0.46
0.0,2.0,2,1.0,3.0,102.0,561.0,0,0,1,355.5,1.0,2.0,0.32
0.0,4.0,3,4.0,0.0,62.0,2000.0,0,0,1,450.0,1.0,2.0,1.9
0.0,2.0,2,2.0,0.0,31.0,702.0,0,0,0,390.0,1.0,1.0,0.16
0.0,2.0,2,2.0,1.0,68.0,1278.0,0,0,0,575.0,2.0,2.0,1.47
0.0,2.0,2,3.0,3.0,92.0,1173.0,0,0,0,441.0,2.0,0.0,1.1
0.0,3.0,3,4.0,3.0,71.0,1650.0,1,0,2,550.0,1.0,2.0,2.8
1.0,5.0,5,0.0,0.0,24.0,2500.0,0,0,0,500.0,1.0,2.0,6.5
0.0,2.0,2,3.0,3.0,19.0,1500.0,1,1,2,750.0,2.0,2.0,3.1
0.0,3.0,3,4.0,3.0,94.0,1665.0,0,0,2,616.6666666666666,1.0,2.0,1.4
0.0,3.0,3,4.0,2.0,55.0,2061.0,0,0,2,687.0,2.0,2.0,2.51
0.0,2.0,2,2.0,3.0,96.0,765.0,0,0,0,425.0,1.0,2.0,0.42
0.0,3.0,3,3.0,3.0,91.0,1650.0,0,0,2,639.3333333333334,0.0,2.0,1.24
0.0,3.0,4,4.0,0.0,53.0,1911.0,1,0,0,695.3333333333334,2.0,2.0,2.4
0.0,3.0,4,4.0,3.0,90.0,1667.0,1,0,2,500.0,2.0,2.0,1.8
0.0,4.0,6,3.0,3.0,69.0,3856.0,1,0,2,1153.25,0.0,2.0,9.2
0.0,3.0,2,2.0,3.0,77.0,1350.0,0,0,0,450.0,1.0,2.0,1.1
0.0,2.0,2,2.0,1.0,96.0,1226.0,1,0,0,552.5,1.0,2.0,0.95
0.0,4.0,6,4.0,3.0,18.0,4050.0,1,0,2,1125.0,2.0,2.0,5.25
0.0,3.0,3,3.0,4.0,70.0,2153.0,0,0,0,717.6666666666666,1.0,2.0,3.15
0.0,3.0,3,3.0,1.0,44.0,1500.0,0,0,2,466.6666666666667,1.0,2.0,1.05
0.0,3.0,3,4.0,3.0,9.0,1721.0,1,1,2,566.6666666666666,1.0,0.0,1.34
0.0,2.0,2,2.0,2.0,37.0,900.0,0,0,0,475.0,2.0,1.0,0.55
1.0,5.0,5,4.0,3.0,64.0,5580.0,1,1,2,1116.0,0.0,2.0,9.25
0.0,3.0,3,2.0,3.0,19.0,2225.56,0,0,2,934.0,0.0,0.0,3.4
0.0,3.0,2,2.0,4.0,94.0,663.0,0,0,0,199.0,1.0,1.0,0.5
0.0,3.0,4,4.0,3.0,92.0,2398.0,1,0,2,766.0,0.0,0.0,1.99
0.0,4.0,4,4.0,3.0,50.0,2385.0,0,0,2,662.5,2.0,1.0,2.5
0.0,3.0,4,4.0,3.0,10.0,2031.0,1,0,2,763.3333333333334,1.0,0.0,1.75
0.0,3.0,3,3.0,0.0,84.0,1959.0,1,0,0,725.3333333333334,1.0,2.0,1.15
0.0,3.0,3,4.0,3.0,89.0,1540.0,1,0,1,433.3333333333333,0.0,2.0,1.8
0.0,2.0,2,3.0,3.0,88.0,700.0,0,0,0,367.5,2.0,2.0,0.5
1.0,5.0,5,4.0,2.0,33.0,1800.0,1,1,2,360.0,2.0,2.0,6.5
0.0,2.0,2,1.0,1.0,93.0,1360.0,0,0,0,680.0,2.0,2.0,0.64
1.0,5.0,3,2.0,2.0,76.0,1350.0,0,0,0,270.0,1.0,1.0,1.15
0.0,2.0,2,1.0,1.0,93.0,557.0,0,0,0,250.5,2.0,2.0,0.43
0.0,3.0,4,3.0,3.0,8.0,1600.0,1,0,0,450.0,2.0,0.0,1.9
0.0,3.0,2,2.0,3.0,102.0,761.0,0,0,0,228.3333333333333,1.0,2.0,0.4
0.0,3.0,3,3.0,3.0,71.0,1077.0,0,0,2,269.6666666666667,2.0,2.0,1.7
0.0,3.0,3,4.0,3.0,59.0,1800.0,0,0,2,633.3333333333334,2.0,2.0,1.45
0.0,3.0,3,0.0,3.0,71.0,1828.0,0,0,0,609.3333333333334,1.0,0.0,2.8
1.0,5.0,6,4.0,0.0,57.0,3240.0,1,1,2,648.0,0.0,2.0,10.3
0.0,3.0,3,4.0,3.0,93.0,1548.0,0,0,2,643.0,0.0,2.0,1.6
0.0,3.0,3,3.0,3.0,98.0,1640.0,0,0,0,513.3333333333334,0.0,2.0,1.25
0.0,4.0,4,4.0,3.0,73.0,2250.0,1,0,2,587.5,2.0,1.0,2.72
0.0,2.0,2,3.0,3.0,13.0,1381.0,0,0,0,767.0,2.0,2.0,1.02
0.0,2.0,2,3.0,1.0,74.0,1121.0,0,0,0,622.5,2.0,0.0,1.1
1.0,3.0,3,4.0,1.0,50.0,2700.0,0,0,2,900.0,1.0,2.0,13.0
1.0,10.0,10,4.0,1.0,50.0,549.0,1,0,0,494.1,1.0,2.0,2.1
0.0,3.0,3,4.0,3.0,54.0,2000.0,1,0,2,768.3333333333334,0.0,2.0,2.7
0.0,4.0,4,3.0,3.0,90.0,2167.0,1,0,0,487.5,1.0,2.0,1.4
0.0,3.0,3,3.0,3.0,71.0,1833.0,1,0,2,550.0,2.0,2.0,2.35
0.0,3.0,4,3.0,3.0,8.0,1700.0,1,0,0,629.6666666666666,1.0,0.0,1.8
1.0,4.0,4,4.0,0.0,89.0,2425.0,1,0,0,606.25,2.0,0.0,1.6
0.0,2.0,2,3.0,1.0,41.0,822.0,0,0,0,445.5,2.0,1.0,0.65
0.0,3.0,3,3.0,3.0,85.0,1341.0,0,0,2,496.6666666666667,1.0,0.0,1.2
0.0,3.0,2,2.0,0.0,77.0,2406.0,1,0,0,721.6666666666666,2.0,0.0,2.6
1.0,2.0,1,1.0,1.0,76.0,450.0,0,0,0,225.0,1.0,2.0,0.95
0.0,4.0,4,4.0,0.0,55.0,2145.0,1,0,0,595.75,2.0,2.0,2.9
0.0,3.0,4,2.0,3.0,78.0,1569.0,1,0,2,581.0,0.0,2.0,1.25
0.0,4.0,4,2.0,3.0,75.0,1878.0,0,0,0,515.0,0.0,1.0,2.05
0.0,4.0,3,3.0,3.0,43.0,1972.0,1,0,0,547.75,2.0,2.0,1.78
0.0,3.0,3,3.0,3.0,85.0,1262.0,0,0,2,498.6666666666667,2.0,0.0,1.28
0.0,4.0,5,3.0,1.0,14.0,2343.0,1,0,1,438.0,2.0,0.0,4.1
1.0,7.0,6,3.0,3.0,15.0,3600.0,1,0,0,514.2857142857143,2.0,2.0,9.5
0.0,3.0,3,2.0,4.0,68.0,1630.0,0,0,0,543.3333333333334,1.0,2.0,2.57
0.0,3.0,3,0.0,3.0,12.0,2450.0,0,0,0,816.6666666666666,2.0,0.0,3.9
0.0,2.0,2,2.0,3.0,89.0,1292.0,0,0,2,715.5,2.0,0.0,0.94
1.0,5.0,5,2.0,3.0,60.0,2250.0,0,0,0,450.0,1.0,2.0,4.0
1.0,5.0,6,3.0,2.0,33.0,2700.0,1,1,2,540.0,2.0,2.0,10.0
0.0,2.0,2,2.0,3.0,88.0,1109.0,0,0,2,447.0,2.0,1.0,0.95
0.0,3.0,4,3.0,3.0,92.0,2300.0,0,0,0,802.6666666666666,1.0,2.0,1.98
0.0,6.0,7,4.0,3.0,77.0,5333.0,1,0,0,800.0,2.0,1.0,5.0
0.0,4.0,5,3.0,3.0,17.0,3060.0,1,1,0,850.0,2.0,2.0,3.4
0.0,1.0,1,1.0,3.0,18.0,374.0,0,0,1,337.0,2.0,1.0,0.5
0.0,3.0,3,4.0,3.0,98.0,1737.0,0,0,0,643.3333333333334,1.0,0.0,1.2
0.0,3.0,3,4.0,0.0,27.0,2944.0,1,0,0,883.6666666666666,1.0,2.0,1.25
1.0,4.0,5,0.0,3.0,100.0,2360.0,0,0,0,590.0,1.0,0.0,1.8
0.0,2.0,2,3.0,1.0,85.0,1350.0,0,0,2,750.0,2.0,2.0,1.35
0.0,4.0,5,4.0,3.0,92.0,2531.0,1,1,0,760.0,2.0,1.0,2.0
0.0,2.0,2,3.0,3.0,98.0,1215.0,0,0,0,675.0,2.0,2.0,0.65
0.0,2.0,2,4.0,3.0,92.0,1460.0,0,1,0,870.5,2.0,2.0,1.1
0.0,4.0,5,4.0,3.0,75.0,2841.0,1,0,0,789.0,1.0,0.0,3.05
1.0,5.0,3,0.0,2.0,76.0,148.0,0,0,0,266.4,1.0,1.0,2.25
0.0,3.0,3,4.0,2.0,46.0,2400.0,0,0,0,800.0,1.0,1.0,2.0
0.0,3.0,2,2.0,1.0,47.0,1500.0,0,0,2,450.0,1.0,1.0,1.05
1.0,2.0,3,2.0,2.0,7.0,100.0,0,0,0,450.0,1.0,2.0,0.75
0.0,3.0,4,4.0,0.0,54.0,2567.0,0,0,0,852.3333333333334,1.0,2.0,2.75
